date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-03-04 04:21:13,escauriza,,0,0,0,"The terrorist State only talks hurt. The last time was to strengthen and ANC ended up raiding parliamentary immunity of VP AN @FreddyGuevaraC asylum in the Chilean embassy and the Pte An @JulioBorges in exile. @jguaido ""the only dialogue is the cessation of the usurpation""",,@FreddyGuevaraC @JulioBorges @jguaido,,1102423728288337920,https://twitter.com/escauriza/status/1102423728288337920
2019-03-03 13:40:52,escauriza,AmbJohnBolton,0,0,0,"The terrorist State only talks hurt. The last time was to strengthen and ANC ended up raiding parliamentary immunity of VP AN @FreddyGuevaraC asylum in the Chilean embassy and the Pte An @JulioBorges in exile. @jguaido ""the only dialogue is the cessation of the usurpation"" ",,@FreddyGuevaraC @JulioBorges @jguaido,,1102202178909990912,https://twitter.com/escauriza/status/1102202178909990912
2019-03-03 01:22:45,CamAmerCouncil,OPride,0,0,0,"Great collaboration between diaspora & homeland! Bravo #Ethiopia for featuring and engaging minority/marginalized groups such as the Oromo people, at the consulate opening. A lesson for #Cameroon embassy in USA? Cameroon diplomats, plz consider dialogue w/ diverse diasporans?! ",,,#Ethiopia #Cameroon,1102016428222357504,https://twitter.com/CamAmerCouncil/status/1102016428222357504
2019-03-03 00:29:35,antipodeane,ReubenSteff,0,0,2,"Good NZ encourages ""dialogue &amp; peace"" but what's it willing to do? Cd it encourage #Wellington India-Pakistan inter-embassy conversations as an independent, #NuclearFree #HonestBroker? Could an NZ-Indian-Pakistani academic study group support these? @Robert_Patman @martinderuyter",,@Robert_Patman @martinderuyter,#Wellington #NuclearFree #HonestBroker,1102003046312079360,https://twitter.com/antipodeane/status/1102003046312079360
2019-03-02 08:02:07,IndiainMyanmar,,0,4,14," India Myanmar || Investment Development Initiative||Chapter 1 Dialogue with Director Generals on Investment Commerce Insurance The event was organised by the Embassy of India, Yangon in association with the India Myanmar Chamber of Commerce #IMCC",,,#IMCC,1101754545472860160,https://twitter.com/IndiainMyanmar/status/1101754545472860160
2019-03-02 07:59:44,IndiainMyanmar,,1,5,13," India Myanmar ||Investment Development Initiative||Chapter 1 Dialogue with Director Generals on Investment Commerce Insurance The event was organised by the Embassy of India, Yangon in association with the India Myanmar Chamber of Commerce #IMCC",,,#IMCC,1101753942537461760,https://twitter.com/IndiainMyanmar/status/1101753942537461760
2019-03-02 07:58:39,IndiainMyanmar,,1,11,25," India Myanmar ||Investment Development Initiative||Chapter 1 Dialogue with Director Generals on Investment Commerce Insurance The event was organised by the Embassy of India, Yangon in association with the India Myanmar Chamber of Commerce #IMCC",,,#IMCC,1101753670243278848,https://twitter.com/IndiainMyanmar/status/1101753670243278848
2019-03-01 04:02:18,ImLookgBackAtU,ExmuslimsOrg,0,0,0,"There should also be the desire to seek dialogue first and not just make a fuss and demand the removal of something. I went to a boarding school run by nuns but we were kids from different religions (embassy kids). The majority was Christian. The school was majority Christian.",,,,1101331802730442754,https://twitter.com/ImLookgBackAtU/status/1101331802730442754
2019-02-28 23:44:46,SbueNdlamin,,1,0,6,"Those who don't know Nero well, shld b reminded that the young man is after donor funds & nothing else, the Americans are building him a mansion,near their embassy,no wonder why he is not into national dialogue.. musadyiwa netsananguro!",,,,1101266995478171648,https://twitter.com/SbueNdlamin/status/1101266995478171648
2019-02-28 07:34:37,Chandregould,,0,5,14,"Proud that the ISS and the national dialogue forum are part of the workshop hosted at the Dutch embassy to discuss how development partners, academics, NGOs and government can work together to prevent violence. #ENDviolence @GDereymaeker @gdnewham @Nwabisa_JS @AmisiMatodzi",,@GDereymaeker @gdnewham @Nwabisa_JS @AmisiMatodzi,#ENDviolence,1101022847244349440,https://twitter.com/Chandregould/status/1101022847244349440
2019-02-27 20:46:50,antipodeane,,0,0,4,"""NZ supports both parties to seek peaceful solutions to the dispute in Jammu & Kashmir thru diplomacy & dialogue” http://www.beehive.govt.nz/release/nz-calls-india-and-pakistan-exercise-restraint Yes - so encourage/help broker #Wellington India-Pakistan embassy conversations? @BhadraPunchline @ConflictInterp @Nidaba07 @musenz @jeremy_pm",,@BhadraPunchline @Nidaba07 @musenz @jeremy_pm,#Wellington,1100859825561300992,https://twitter.com/antipodeane/status/1100859825561300992
2019-02-27 17:59:36,umwci10,,0,3,7,"Our Sister's One on One dialogue has been moved from 2pm-4pm to 09:00am -12:30pm on 6th March 2019 at the Embassy plaza. Please keep time so that we enjoy all our speakers. Thank you so much for your continued support towards UMWCI. ",,,,1100817742880563201,https://twitter.com/umwci10/status/1100817742880563201
2019-02-27 17:59:16,NewSETA,,0,0,3,"Mme Elena Landes of the French Embassy, Yaounde presenting on “Making Policy Dialogue and Youth Participation” #REPAIR2019 @NewSETA @NEDemocracy #Peace and #Democracy",,@NewSETA @NEDemocracy,#REPAIR2019 #Peace #Democracy,1100817658373644289,https://twitter.com/NewSETA/status/1100817658373644289
2019-02-27 15:24:59,liliebayer,usembbudapest,0,4,15,"The U.S. embassy in Budapest is now handing out grants for projects to spark dialogue about ""positive impact of 1989 events."" Echoes Pompeo's message during his visit. ",,,,1100778831890341888,https://twitter.com/liliebayer/status/1100778831890341888
2019-02-27 14:59:38,umares1,suraj93323902,2,0,1,"Konsi movie ka dialogue ha yeh?? He is just happy meeting Kulbhushan - Yadav thanking PAF to bring him a roommate. #PakistanStrikesBack We will do this - we will do that - blah bluh blah bluh ",,,#PakistanStrikesBack,1100772450835550209,https://twitter.com/umares1/status/1100772450835550209
2019-02-27 10:28:08,GermanyNATO,,1,10,29,"Our colleague Annika is in Tbilisi, attending expert consultations on Georgia’s Annual National Programme 2019, co-organised by @MFAgovge, @PLinGEORGIA (Contact Point Embassy) &amp; NATO Liaison Office in Georgia. Always good to intensify dialogue with our NATO partner Georgia. ",,@MFAgovge @PLinGEORGIA,,1100704126957174784,https://twitter.com/GermanyNATO/status/1100704126957174784
2019-02-26 19:27:45,PresSalva,IanECox,1,0,0,"You may be looking for the blue checkmark, We're only looking to engage in informative dialogue that moves our country forward. Everything we tweet is fact and non tribal. This account operated by embassy staff of...",,,,1100477537287917571,https://twitter.com/PresSalva/status/1100477537287917571
2019-02-26 17:39:57,charirueh,,0,0,0,"Today the Embassy of Sweden in Zimbabwe hosted a dialogue with SRHR Youth Advocates to discuss the SRH needs of young people and how these need to be addressed effectively in order to achieve the 2030 developmental goals. Some of the key issues that came…https://lnkd.in/durqZdX",,,,1100450407657156612,https://twitter.com/charirueh/status/1100450407657156612
2019-02-26 07:23:43,SwedeninZW,,0,3,12,"#SRHR FOR EVERYONE ! Join the conversations as we host an interesting #youth dialogue on #SRHR at the Embassy ! Let’s make sure #youthdecides &amp; we that we #leavenoyouthbehind SAfAIDS GALZ UNFPA -... https://www.facebook.com/embassyofswedeninharare/videos/376060029647547/",,,#SRHR #youth #SRHR #youthdecides #leavenoyouthbehind,1100295328060923904,https://twitter.com/SwedeninZW/status/1100295328060923904
2019-02-26 07:17:41,SwedeninZW,,3,24,52,"#SRHR FOR EVERYONE ! Join the conversations as we host an interesting #youth dialogue on #SRHR at the Embassy ! Let’s make sure #youthdecides &amp; #leavenoyouthbehind @SAfAIDS @galzinf @UNFPA_Zimbabwe @CafeSRHR @hivosrosa @SAYWHATOrg @herzimbabwe @SofiaCalltorp @MetteSunnergren",,@SAfAIDS @galzinf @UNFPA_Zimbabwe @CafeSRHR @hivosrosa @SAYWHATOrg @herzimbabwe @SofiaCalltorp @MetteSunnergren,#SRHR #youth #SRHR #youthdecides #leavenoyouthbehind,1100293809819320320,https://twitter.com/SwedeninZW/status/1100293809819320320
2019-02-25 13:46:17,moonraye,,0,0,1,"DC folks who are interested in promoting womren in STEM, here's an event at the Swedish Embassy on 3/9. #EinsteinFellows18 #STEMEd #STEM4All ""DISCUSSION: Join Pop Star Robyn in the Tekla Dialogue"". https://www.eventbrite.com/e/discussion-join-pop-star-robyn-in-the-tekla-dialogue-tickets-56587368342?aff=estw via @Eventbrite",,@eventbrite,#EinsteinFellows18 #STEMEd #STEM4All,1100029216719028225,https://twitter.com/moonraye/status/1100029216719028225
2019-02-25 04:48:14,CinderPugs,CinderPugs,1,0,0,"(2) TRUMP has [short list] Shake up @GOP &amp; @DNC Economy great Target MS-13 Dialogue w/North Korea Move Embassy to Jerusalem Pull out of Iranian nuclear deal Force NATO to get others to their$$Give respect to working-class voters",,@GOP @DNC,,1099893810002194433,https://twitter.com/CinderPugs/status/1099893810002194433
2019-02-24 21:41:24,ddwiese,,0,13,11,"WHERE did she learn that flying into a RAGE... was the right way to handle this? Democrats: election night Democrats: inauguration Democrats: embassy move Democrats: Kavanaugh Democrats: National emergency Destroying dialogue since 2016. https://www.foxnews.com/food-drink/mcdonalds-customer-flies-into-rage-over-apple-pie-not-being-ready-gets-arrested",,,,1099786394984050688,https://twitter.com/ddwiese/status/1099786394984050688
2019-02-24 05:27:43,FBedaso,,2,3,25,"Y’all, did the Canadian Embassy really just collaborate with #EHRP to host a dialogue forum on hate speech &amp; invite the most prominent proponents of Hate Speech in the country? Is this for real? I think we need to have a chat with this embassy! This entire week is just wild ",,,#EHRP,1099541360338763776,https://twitter.com/FBedaso/status/1099541360338763776
2019-02-23 12:42:45,nordicmonitor,,1,0,1,"12) Apart from the contacts with legislators, the embassy also gathered its own intelligence on the Chilean foundation and described its activities such as interfaith dialogue and courses on dancing, art and Turkish cuisine as if they were criminal activities.",,,,1099288452124868608,https://twitter.com/nordicmonitor/status/1099288452124868608
2019-02-22 17:18:17,VishCrescent,SirPareshRawal,0,0,0,"Sir dialogue maarna band karo... First tell why is Indian embassy still in Pakistan? You demand a lot of others but when it comes to do your job you back out... ",,,,1098995405080154114,https://twitter.com/VishCrescent/status/1098995405080154114
2019-02-21 14:02:09,Embassy_of_AFG,,0,1,4,"#TBT to when HE First Lady, Mrs. Rula Ghani participated at #DevexWorld 2018 &amp; spoke about her work giving a voice to the Afghan people and introducing them to the development dialogue. @devex",,@devex,#TBT #DevexWorld,1098583660066934785,https://twitter.com/Embassy_of_AFG/status/1098583660066934785
2019-02-21 10:38:34,UAEinBerlin,,0,2,9,"The Embassy of the #UAE &amp; the Apostolic Nunciature in #Berlin organized an evening dedicated to #dialogue, #respect for others &amp; #tolerance. 2019 was announced to be the #YearofTolerance in UAE and started w/the historic visit of @Pontifex to #AbuDhabi. @MOFAUAE #PopeFrancisInUAE",,@Pontifex @mofauae,#UAE #Berlin #dialogue #respect #tolerance #YearofTolerance #AbuDhabi #PopeFrancisInUAE,1098532425553055744,https://twitter.com/UAEinBerlin/status/1098532425553055744
2019-02-21 02:11:21,Piyushmody999,dwivedi_ji12,0,2,1,"Hike Import duty on Chinese goods by1000% . China Should clarify on Azhar Masood now. Start dialogue with Chinese Seperatist Talk with Intl Human Rights against China on Tibetans. Recall Ambassador from China. Ask Chinese Embassy to get lost. Aggressive Posture on South China Sea",,,,1098404780760858624,https://twitter.com/Piyushmody999/status/1098404780760858624
2019-02-19 09:20:26,Matthew_Kupfer,Matthew_Kupfer,1,0,3,"I recently interviewed the ambassador of Israel. I think the embassy has a much better position on anti-Semitism in Ukraine: views on historical memory that are probably closer to Dolinsky, but real concern about having a productive relationship and dialogue with Ukraine.",,,,1097787987176370177,https://twitter.com/Matthew_Kupfer/status/1097787987176370177
2019-02-18 17:01:16,SwedeninCOL,,0,7,19,"A delegation from the Swedish Embassy in Colombia and the Swedish International Development Cooperation Agency @Sida visit #Chocó holding a dialogue with Chocó’s Governor about the importance of sustained peace for local communities. #SueciaSocioSostenible ",,@Sida,#Choc #SueciaSocioSostenible,1097541570390355968,https://twitter.com/SwedeninCOL/status/1097541570390355968
2019-02-18 16:04:32,SatyenBlogs,republic,0,0,0,"No dialogue. No business. No visa. No embassy. Politically right time to remove 370. Punish first internal political terrorists and who supports them.",,,,1097527292639637506,https://twitter.com/SatyenBlogs/status/1097527292639637506
2019-02-18 11:36:06,hkpolash_info,,0,0,0,"nitially created in 2012 through a partnership between the Liberation War Museum and the American Center of U.S. Embassy Dhaka, the EMK Center is a non-partisan platform committed to open dialogue, informed... https://www.facebook.com/hkpolash.info/videos/2100178880071079/",,,,1097459738370080768,https://twitter.com/hkpolash_info/status/1097459738370080768
2019-02-18 09:23:44,GerAmbTLV,,0,3,19,"Yesterday the Crypt of the #DormitionAbbey was reopened after an important renovation. Happy that the @GermanyDiplo @AA_Kultur &amp; our Embassy could be a partner in this. Thankful for the commitment of the Benedictine community to engage in dialogue &amp; peaceful coexistence. ",,@GermanyDiplo @AA_Kultur,#DormitionAbbey,1097426429149626368,https://twitter.com/GerAmbTLV/status/1097426429149626368
2019-02-17 11:41:48,Vinniedus,,0,1,2,"Spot the difference: -""U.S. tells European Union to recognize Guaido as Venezuela president"" #Venezuela -""The US Embassy in Haiti urged political parties, elected officials and citizens on the island to engage in a national dialogue."" #Haiti",,,#Venezuela #Haiti,1097098787955396608,https://twitter.com/Vinniedus/status/1097098787955396608
2019-02-16 02:52:08,serious2020,HaitiAction1,0,3,5," Very important/The US Embassy statement http://bit.ly/2GL7fcg calls 4 “dialogue” 4 a “transparent/accountable govt” as @moisejovenel’s highly armed death squad terrorizes the streets/@blacktalkradio @TheRoot @rRobinsonauthor @laradiodelsur @sotrueradio @Blavity @AcrossMediums",,@moisejovenel @blacktalkradio @TheRoot @rRobinsonauthor @laradiodelsur @sotrueradio @Blavity @AcrossMediums,,1096603102101135360,https://twitter.com/serious2020/status/1096603102101135360
2019-02-15 10:27:39,RaviGar71007100,,0,1,2,"Govt must call Indian ambassador in Pakistan,and immediately throw out all Pakistan embassy http://staff.No dialogue,no relation,no embassy,no trade, only war",,,,1096355350494744576,https://twitter.com/RaviGar71007100/status/1096355350494744576
2019-02-15 08:24:17,India_ki_awaz,,0,0,0,"@narendramodi we want pakistan embassy to be closed and other treaties like indus treaties etc must come to an end..... End trade with Pakistan....we don't want only dialogue...there must not be any FIR on army personnel in kashmir... Make Balooch,sindh embassy ...divide pak",,@narendramodi,,1096324303950364674,https://twitter.com/India_ki_awaz/status/1096324303950364674
2019-02-15 02:45:09,AlexisGonzlezv5,,0,0,3,"Today we visited the @BenFranklinMX Library of @USEmbassyMEX to dialogue with the cultural section of the embassy to work together on cultural, educational projects to encourage children, young people and adults to continue preparing for the new challenges of Globalized world ",,@BenFranklinMX @USEmbassyMEX,,1096238959775178752,https://twitter.com/AlexisGonzlezv5/status/1096238959775178752
2019-02-15 02:14:45,ThulghariaShah,,0,0,1,"Enough of dialogue. I believe it's high time to cut off all ties with Pakistan, including shutting down of the Pakistani embassy in Delhi. An all out operation should be conducted on the terror outfits operating in Kashmir. 1/2",,,,1096231309159075841,https://twitter.com/ThulghariaShah/status/1096231309159075841
2019-02-15 00:06:27,MKevinTafoya,,0,0,2,"Today we visited the @BenFranklinMX Library of @USEmbassyMEX to dialogue with the cultural section of the embassy to work together on cultural, educational projects to encourage children, young people and adults to continue preparing for the new challenges of Globalized world ",,@BenFranklinMX @USEmbassyMEX,,1096199021444587525,https://twitter.com/MKevinTafoya/status/1096199021444587525
2019-02-14 20:07:51,KarzaiH,,5,7,47,"Hamid Karzai met with Robert Chatterton Dickson, Chargé d'affaires of the British Embassy in Kabul on Thursday. Views were exchanged on the peace process and the recent intra-Afghan dialogue in #Moscow, Russia. @UKinAfghanistan",,@UKinAfghanistan,#Moscow,1096138975306108929,https://twitter.com/KarzaiH/status/1096138975306108929
2019-02-14 13:12:37,mahaledeepak,,0,0,7,"Stop water Stop of goods exchange Stop all dialogue Stop cultural, social exchange Stop visa to india (including Students and Tourist) Stop discussion with Pak embassy (if possible close it ) Stop all sport activities Let them feel the pain. #PulwamaAttack",,,#PulwamaAttack,1096034479192326145,https://twitter.com/mahaledeepak/status/1096034479192326145
2019-02-14 13:01:10,NatimesNews,,0,0,0,"US Embassy Chastises Perpetrators Of Kumba Hospital Arson Attack, Presses For Ceasefire, Immediate Dialogue https://natimesnews.com/2019/02/14/yaounde-national-times-us-embassy-in-cameroon-has-chastised-perpetrators-of-the-kumba-district-hospital-arson-attack-and-has-exhorted-the-government-of-cameroon-and-separatist-fighters-to-down-their/",,,,1096031595176300544,https://twitter.com/NatimesNews/status/1096031595176300544
2019-02-14 09:52:36,pbwdc,USEmbassyNepal,0,0,1,"Now waiting for the Embassy to create space to open up dialogue about #slavery, how the U.S. benefitted from it, how #reparations is long overdue. Perhaps, fund programs to educate Nepali youths about slavery &amp; its ills? Show us you’re ready to put your money where your mouth is.",,,#slavery #reparations,1095984143995977728,https://twitter.com/pbwdc/status/1095984143995977728
2019-02-13 18:22:25,RossettiHermes,,0,0,0,"German officials are in dialogue with the Iranian embassy, according to a report by 'Bild'. Why does Berlin want to keep “dialogue channels” open with this terrorist regime?",,,,1095750055464783872,https://twitter.com/RossettiHermes/status/1095750055464783872
2019-02-13 17:14:52,bra_phila,ChihotaElijah,0,0,0,"Ndosaka vavaka embassy yakakura kudaro vanechinangwa known by Biti Chamisa hazvizi zvega if they love Zimbabwe ngava bvise sanction Dialogue haina kukosha pane ma sanctions avo nhamo yavakaunza munyika medu ",,,,1095733055573164037,https://twitter.com/bra_phila/status/1095733055573164037
2019-02-13 13:38:36,Jerusalem_Post,,4,10,15,"German officials are in dialogue with the #Iranian embassy, according to a report by '@BILD '. Why does Berlin want to keep “dialogue channels” open with this terrorist regime? ",,@BILD,#Iranian,1095678630158651393,https://twitter.com/Jerusalem_Post/status/1095678630158651393
2019-02-13 12:41:05,JComm_NewsFeeds,,0,0,0,"German foreign ministry celebrates Iran’s Islamic revolution in Berlin: German daily 'Bild' wrote the country's foreign ministry said it sent officials to the Iranian embassy to keep “dialogue channels” open. http://dlvr.it/QypG6w JPost",,,,1095664154210271232,https://twitter.com/JComm_NewsFeeds/status/1095664154210271232
2019-02-13 08:00:45,usembassyharare,,5,11,71,"We’re proud to feature American & Zimbabwean artists in our new embassy. The artwork, curated by @artinembassies, reflects cross-cultural dialogue through the visual arts &amp; a nuanced understanding of American &amp; Zimbabwean cultural heritage. #USZim",,@ArtinEmbassies,#USZim,1095593606805639168,https://twitter.com/usembassyharare/status/1095593606805639168
2019-02-13 07:46:14,MMupereki,ProfJNMoyo,0,0,0,"Is it Zimbabwe national dialougue? Zimbabwe international dialogue? Is Us embassy harare nw a political party in zim?",,,,1095589953772417024,https://twitter.com/MMupereki/status/1095589953772417024
2019-02-13 05:40:28,Motsama78611185,matigary,2,1,4,"Did our embassy advise Trump on how to dialogue with Democrats on howvto end longest govt shutdown in US history.",,,,1095558304447807489,https://twitter.com/Motsama78611185/status/1095558304447807489
2019-02-13 05:15:17,Abakwainfo,,0,3,0,"“We appeal to both sides of the Anglophone conflict to forswear further violence and enter into a broad-based dialogue without pre-conditions” U.S. Embassy #Cameroon Statement on the Burning of the Kumba District Hospital in Southwest Region https://cm.usembassy.gov/burning-of-kumba-district-hospital/#.XGOncuy7SCT.twitter #Genocide",,,#Cameroon #Genocide,1095551963591335939,https://twitter.com/Abakwainfo/status/1095551963591335939
2019-02-13 00:43:18,c1ytg,,0,0,1,"So pretty much MDC A narrative on dialogue is exactly the same as the US Embassy statement ",,,,1095483516769501184,https://twitter.com/c1ytg/status/1095483516769501184
2019-02-12 22:31:15,RussianEmbassyC,,4,5,18,"Celebrating Diplomat's Day at Embassy reception with colleagues and friends to honour diplomacy which brings people &amp; nations together, silences cannons and promotes dialogue ",,,,1095450286653550592,https://twitter.com/RussianEmbassyC/status/1095450286653550592
2019-02-11 17:28:49,Deus_Abscondis,,1,3,2,"The Embassy of the Netherlands in Russia posted this the day before the Russian Federations Ministry of Defence revealed the Ukrainian origin of the missile parts the Dutch recovered from the #MH17 crash site. Dialogue helps to get to the truth. https://www.facebook.com/DutchEmbassyRussia/photos/a.1673517322699205/2088319844552282/?type=3&amp;theater",,,#MH17,1095011787030679553,https://twitter.com/Deus_Abscondis/status/1095011787030679553
2019-02-10 23:50:47,Maccabee_1948,,0,0,0,"Israel re-launches 'virtual embassy' ⁦@IsraelinGlobe⁩ to boost dialogue with Gulf - Israel News - Jerusalem Post - Jerusalem Post #IsraelInGulf",,@IsraelinGlobe,#IsraelInGulf,1094745527185477632,https://twitter.com/Maccabee_1948/status/1094745527185477632
2019-02-10 23:44:16,Maccabee_1948,,0,0,0,"Israel re-launches 'virtual embassy' to boost dialogue with Gulf - Israel News - Jerusalem Post - Jerusalem Post https://apple.news/Al9AGYAlLP72uuhie51LarQ",,,,1094743886831013891,https://twitter.com/Maccabee_1948/status/1094743886831013891
2019-02-10 09:31:03,mogollar32,,0,0,0,"Israel launches ‘virtual embassy’ for Gulf dialogue http://m.ensonhaber.com/israel-launches-virtual-embassy-for-gulf-dialogue.html",,,,1094529168052760576,https://twitter.com/mogollar32/status/1094529168052760576
2019-02-10 02:21:34,JComm_NewsFeeds,,0,0,0,"Israel re-launches 'virtual embassy' to boost dialogue with Gulf countries: While Gulf leaders are inching closer to Israel, the people of that region will ultimately reject Israel, senior Palestinian official contends http://dlvr.it/QyYptn JPost",,,,1094421083602616321,https://twitter.com/JComm_NewsFeeds/status/1094421083602616321
2019-02-10 02:13:32,Jerusalem_Post,,3,8,15,"Israel re-launches 'virtual embassy' to boost dialogue with Gulf countries ",,,,1094419064456241154,https://twitter.com/Jerusalem_Post/status/1094419064456241154
2019-02-10 00:18:20,pch_marquez,,0,0,0,"Zimbabwe London Embassy Demo/National Dialogue Issues/Govt Projects https://youtu.be/fsixp9hGOWs via @YouTube",,@YouTube,,1094390072500150273,https://twitter.com/pch_marquez/status/1094390072500150273
2019-02-10 00:14:15,Currency365,,0,1,4,"Zimbabwe London Embassy Demo/National Dialogue Issues/Govt Projects #Zimbabwe #london #embassy #demo #national #dialogue #govt #projects #Zimbabwe #zimbabweans #zimbondnotes #zimdollar #zimbondnotes https://youtu.be/fsixp9hGOWs",,,#Zimbabwe #london #embassy #demo #national #dialogue #govt #projects #Zimbabwe #zimbabweans #zimbondnotes #zimdollar #zimbondnotes,1094389044400844800,https://twitter.com/Currency365/status/1094389044400844800
2019-02-09 16:05:36,LebaneseVoices,,0,1,0,"Israel Re-launches 'Virtual Embassy' To Boost Dialogue With Gulf Countries http://www.themedialine.org/news/israel-re-launches-virtual-embassy-to-boost-dialogue-with-gulf-countries/",,,,1094266070234472450,https://twitter.com/LebaneseVoices/status/1094266070234472450
2019-02-09 07:13:10,Diplomaticport,,0,0,0,"Israel’s Foreign Ministry has announced the “re-launch” of a virtual embassy aimed at encouraging dialogue between Israelis and social media users in the Gulf States. ",,,,1094132079770644480,https://twitter.com/Diplomaticport/status/1094132079770644480
2019-02-08 05:18:36,MyloHaba,,0,0,0,"Israel re-launches ‘virtual embassy’ on Twitter for Gulf dialogue https://www.middleeastmonitor.com/20190207-israel-re-launches-virtual-embassy-on-twitter-for-gulf-dialogue/",,,,1093740860343242753,https://twitter.com/MyloHaba/status/1093740860343242753
2019-02-08 04:13:12,santisiri,scott_lew_is,0,0,1,"this is such a reductionist and shallow view.. you know the joke right? a dude finds his wife cheating on him.. how does a right wing guy react? beating her. how a does a centrist guy react? dialogue. how does a leftist react? throwing stones to the american embassy.",,,,1093724402544459776,https://twitter.com/santisiri/status/1093724402544459776
2019-02-08 04:00:21,MiddleEastMnt,,1,0,0,"Israel re-launches ‘virtual embassy’ on Twitter for Gulf dialogue ",,,,1093721166311837696,https://twitter.com/MiddleEastMnt/status/1093721166311837696
2019-02-07 22:49:39,Ghalianno,,0,9,2,"#ApartheidIsrael re-launches ‘virtual embassy’ on #Twitter for Gulf dialogue... ❀༺ #GroupPalestine https://www.middleeastmonitor.com/20190207-israel-re-launches-virtual-embassy-on-twitter-for-gulf-dialogue/#.XFy1vjpjNI4.twitter via @MiddleEastMnt",,@MiddleEastMnt,#ApartheidIsrael #Twitter #GroupPalestine,1093642980026650625,https://twitter.com/Ghalianno/status/1093642980026650625
2019-02-07 18:53:07,FirasModad,,1,0,0,"...dialogue. But every time there is dialogue, hardliners sabotage it, as occurred with Saudi before the attack on its embassy. Says regime incapable of handling regional negotiations.",,,,1093583454162296832,https://twitter.com/FirasModad/status/1093583454162296832
2019-02-07 18:26:54,Susan96230774,JaqueSand,0,0,0,"Response ye American embassy inenge yakasika hayo kuuya. Tone is now different. Wamba now singing ready to meet ED any day . Unfortunately dialogue is not for the 2 but all of us, all stakeholders",,,,1093576852931821570,https://twitter.com/Susan96230774/status/1093576852931821570
2019-02-07 16:27:35,russian_market,,5,23,25,"VENEZUELA EMBASSY IN RUSSIA SUPPORTS TRANSITION, DIALOGUE - Even Russia says Goodbye to Maduro",,,,1093546827696275456,https://twitter.com/russian_market/status/1093546827696275456
2019-02-07 15:52:38,TheMediaLine,,0,1,1,"Israel Re-launches ‘Virtual Embassy’ To Boost Dialogue With Gulf Countries has been published on - http://www.themedialine.org/news/israel-re-launches-virtual-embassy-to-boost-dialogue-with-gulf-countries/",,,,1093538031900868608,https://twitter.com/TheMediaLine/status/1093538031900868608
2019-02-07 13:39:16,Presstvuk,,0,0,0,"The Israeli regime has re-launched a “virtual embassy” in a bid to “promote dialogue” with the Persian Gulf Arab regimes, amid warming relations between the sides following years of clandestine contacts. #Free_Palestine FIND OUT MORE: https://www.presstv.com/Detail/2019/02/07/587905/Tel-Aviv-regime-relaunches-virtual-embassy-amid-growing-IsraeliArab-ties",,,#Free_Palestine,1093504470829412352,https://twitter.com/Presstvuk/status/1093504470829412352
2019-02-07 13:15:12,MiddleEastMnt,,0,1,0,"To boost dialogue with the Gulf countries, #Israel re-launches ‘virtual embassy’ on Twitter https://www.middleeastmonitor.com/20190207-israel-re-launches-virtual-embassy-on-twitter-for-gulf-dialogue/",,,#Israel,1093498411695915008,https://twitter.com/MiddleEastMnt/status/1093498411695915008
2019-02-07 12:06:41,IFSouthAmerica,,0,1,0,"Hundreds of individuals marched to the #UnitedStates embassy in #BuenosAires, #Argentina earlier this week to protest against U.S. intervention in #Venezuela . Protesters advocating for dialogue to solve the Venezuelan crisis. @IntellFusion #LatinAmerica",,@IntellFusion,#UnitedStates #BuenosAires #Argentina #Venezuela #LatinAmerica,1093481168933216256,https://twitter.com/IFSouthAmerica/status/1093481168933216256
2019-02-07 11:14:41,CubaMac24,,0,0,0,"#ApartheidIsrael re-launches ‘virtual embassy’ on #Twitter for Gulf dialogue ",,,#ApartheidIsrael #Twitter,1093468085439352832,https://twitter.com/CubaMac24/status/1093468085439352832
2019-02-07 10:07:03,AAlhorria,,0,0,0,"Israel re-launches ‘virtual embassy’ on Twitter for Gulf dialogue http://alhourriah.org/english/article/59217",,,,1093451065121538048,https://twitter.com/AAlhorria/status/1093451065121538048
2019-02-07 10:06:48,AAlhorria,,0,0,0,"Israel re-launches ‘virtual embassy’ on Twitter for Gulf dialogue http://alhourriah.org/english/article/59218",,,,1093451000751575040,https://twitter.com/AAlhorria/status/1093451000751575040
2019-02-07 09:36:36,AlnahhalMona,,0,0,0,"Israel launches a “virtual embassy” on Twitter for dialogue with the Gulf https://wp.me/paGIsV-2L",,,,1093443400999882752,https://twitter.com/AlnahhalMona/status/1093443400999882752
2019-02-07 07:33:49,4tt3nt4t,,0,10,1,"“Israel’s foreign ministry announced on Tuesday it had launched a “virtual embassy” to dialogue with #Gulf countries”, describing a “great convergence that has recently began to grow with wealthier Arab countries.” #GroupPalestine https://www.middleeastmonitor.com/20190207-israel-re-launches-virtual-embassy-on-twitter-for-gulf-dialogue/ via @middleeastmnt",,@MiddleEastMnt,#Gulf #GroupPalestine,1093412501612609536,https://twitter.com/4tt3nt4t/status/1093412501612609536
2019-02-07 07:05:15,ECrivellaro,,0,0,0,"#Israel launches ‘virtual embassy’ for Gulf dialogue http://www.yenisafak.com/en/world/israel-launches-virtual-embassy-for-gulf-dialogue-3473902",,,#Israel,1093405311241777152,https://twitter.com/ECrivellaro/status/1093405311241777152
